"postcode","Country","locality","state","sa4name","Region"
"3675","Australia","MOUNT BRUNO","VIC","Shepparton","AU_OTH"
"3675","Australia","TAMINICK","VIC","Shepparton","AU_OTH"
"3676","Australia","WANGARATTA","VIC","Hume","AU_OTH"
"3677","Australia","APPIN PARK","VIC","Hume","AU_OTH"
"3677","Australia","WANGARATTA","VIC","Hume","AU_OTH"
"3677","Australia","WANGARATTA WEST","VIC","Hume","AU_OTH"
"3677","Australia","YARRUNGA","VIC","Hume","AU_OTH"
"3678","Australia","BOBINAWARRAH","VIC","Shepparton","AU_OTH"
"3678","Australia","BOORHAMAN","VIC","Shepparton","AU_OTH"
"3678","Australia","BOORHAMAN EAST","VIC","Shepparton","AU_OTH"
"3678","Australia","BOWSER","VIC","Shepparton","AU_OTH"
"3678","Australia","BYAWATHA","VIC","Shepparton","AU_OTH"
"3678","Australia","CARBOOR","VIC","Shepparton","AU_OTH"
"3678","Australia","CHESHUNT","VIC","Shepparton","AU_OTH"
"3678","Australia","CHESHUNT SOUTH","VIC","Shepparton","AU_OTH"
"3678","Australia","DOCKER","VIC","Shepparton","AU_OTH"
"3678","Australia","DOCKERS PLAINS","VIC","Shepparton","AU_OTH"
"3678","Australia","EAST WANGARATTA","VIC","Shepparton","AU_OTH"
"3678","Australia","EDI","VIC","Shepparton","AU_OTH"
"3678","Australia","EDI UPPER","VIC","Shepparton","AU_OTH"
"3678","Australia","EVERTON","VIC","Shepparton","AU_OTH"
"3678","Australia","EVERTON UPPER","VIC","Shepparton","AU_OTH"
"3678","Australia","KILLAWARRA","VIC","Shepparton","AU_OTH"
"3678","Australia","KING VALLEY","VIC","Shepparton","AU_OTH"
"3678","Australia","LACEBY","VIC","Shepparton","AU_OTH"
"3678","Australia","LONDRIGAN","VIC","Shepparton","AU_OTH"
"3678","Australia","MARKWOOD","VIC","Shepparton","AU_OTH"
"3678","Australia","MEADOW CREEK","VIC","Shepparton","AU_OTH"
"3678","Australia","MILAWA","VIC","Shepparton","AU_OTH"
"3678","Australia","NORTH WANGARATTA","VIC","Shepparton","AU_OTH"
"3678","Australia","OXLEY","VIC","Shepparton","AU_OTH"
"3678","Australia","OXLEY FLATS","VIC","Shepparton","AU_OTH"
"3678","Australia","PEECHELBA","VIC","Shepparton","AU_OTH"
"3678","Australia","PEECHELBA EAST","VIC","Shepparton","AU_OTH"
"3678","Australia","ROSE RIVER","VIC","Shepparton","AU_OTH"
"3678","Australia","TARRAWINGEE","VIC","Shepparton","AU_OTH"
"3678","Australia","WABONGA","VIC","Shepparton","AU_OTH"
"3678","Australia","WALDARA","VIC","Shepparton","AU_OTH"
"3678","Australia","WANGANDARY","VIC","Shepparton","AU_OTH"
"3678","Australia","WANGARATTA FORWARD","VIC","Shepparton","AU_OTH"
"3678","Australia","WANGARATTA SOUTH","VIC","Shepparton","AU_OTH"
"3678","Australia","WHITLANDS","VIC","Shepparton","AU_OTH"
"3682","Australia","BORALMA","VIC","Hume","AU_OTH"
"3682","Australia","LILLIPUT","VIC","Hume","AU_OTH"
"3682","Australia","NORONG","VIC","Hume","AU_OTH"
"3682","Australia","SPRINGHURST","VIC","Hume","AU_OTH"
"3683","Australia","CHILTERN","VIC","Hume","AU_OTH"
"3683","Australia","CHILTERN VALLEY","VIC","Hume","AU_OTH"
"3683","Australia","CORNISHTOWN","VIC","Hume","AU_OTH"
"3683","Australia","INDIGO","VIC","Hume","AU_OTH"
"3685","Australia","BOORHAMAN NORTH","VIC","Shepparton","AU_OTH"
"3685","Australia","BRIMIN","VIC","Shepparton","AU_OTH"
"3685","Australia","BROWNS PLAINS","VIC","Shepparton","AU_OTH"
"3685","Australia","CARLYLE","VIC","Shepparton","AU_OTH"
"3685","Australia","DUGAYS BRIDGE","VIC","Shepparton","AU_OTH"
"3685","Australia","GOORAMADDA","VIC","Shepparton","AU_OTH"
"3685","Australia","GREAT SOUTHERN","VIC","Shepparton","AU_OTH"
"3685","Australia","LAKE MOODEMERE","VIC","Shepparton","AU_OTH"
"3685","Australia","NORONG CENTRAL","VIC","Shepparton","AU_OTH"
"3685","Australia","PRENTICE NORTH","VIC","Shepparton","AU_OTH"
"3685","Australia","RUTHERGLEN","VIC","Shepparton","AU_OTH"
"3687","Australia","CARLYLE","VIC","Hume","AU_OTH"
"3687","Australia","WAHGUNYAH","VIC","Hume","AU_OTH"
"3688","Australia","BARNAWARTHA","VIC","Hume","AU_OTH"
"3688","Australia","BARNAWARTHA NORTH","VIC","Hume","AU_OTH"
"3688","Australia","INDIGO UPPER","VIC","Hume","AU_OTH"
"3688","Australia","INDIGO VALLEY","VIC","Hume","AU_OTH"
"3689","Australia","WODONGA","VIC","Hume","AU_OTH"
"3690","Australia","WEST WODONGA","VIC","Hume","AU_OTH"
"3690","Australia","WODONGA","VIC","Hume","AU_OTH"
"3690","Australia","WODONGA PLAZA","VIC","Hume","AU_OTH"
"3691","Australia","ALLANS FLAT","VIC","Hume","AU_OTH"
"3691","Australia","BANDIANA","VIC","Hume","AU_OTH"
"3691","Australia","BARANDUDA","VIC","Hume","AU_OTH"
"3691","Australia","BARNAWARTHA NORTH","VIC","Hume","AU_OTH"
"3691","Australia","BELLBRIDGE","VIC","Hume","AU_OTH"
"3691","Australia","BERRINGAMA","VIC","Hume","AU_OTH"
"3691","Australia","BETHANGA","VIC","Hume","AU_OTH"
"3691","Australia","BONEGILLA","VIC","Hume","AU_OTH"
"3691","Australia","BUNGIL","VIC","Hume","AU_OTH"
"3691","Australia","CASTLE CREEK","VIC","Hume","AU_OTH"
"3691","Australia","CORAL BANK","VIC","Hume","AU_OTH"
"3691","Australia","DEDERANG","VIC","Hume","AU_OTH"
"3691","Australia","EBDEN","VIC","Hume","AU_OTH"
"3691","Australia","GATEWAY ISLAND","VIC","Hume","AU_OTH"
"3691","Australia","GLEN CREEK","VIC","Hume","AU_OTH"
"3691","Australia","GUNDOWRING","VIC","Hume","AU_OTH"
"3691","Australia","HUME WEIR","VIC","Hume","AU_OTH"
"3691","Australia","HUON CREEK","VIC","Hume","AU_OTH"
"3691","Australia","KANCOONA","VIC","Hume","AU_OTH"
"3691","Australia","KANCOONA SOUTH","VIC","Hume","AU_OTH"
"3691","Australia","KERGUNYAH","VIC","Hume","AU_OTH"
"3691","Australia","KERGUNYAH SOUTH","VIC","Hume","AU_OTH"
"3691","Australia","KIEWA","VIC","Hume","AU_OTH"
"3691","Australia","KILLARA","VIC","Hume","AU_OTH"
"3691","Australia","LAKE HUME VILLAGE","NSW","Hume","AU_OTH"
"3691","Australia","LENEVA","VIC","Hume","AU_OTH"
"3691","Australia","LONE PINE","VIC","Hume","AU_OTH"
"3691","Australia","LUCYVALE","VIC","Hume","AU_OTH"
"3691","Australia","MONGANS BRIDGE","VIC","Hume","AU_OTH"
"3691","Australia","MOUNT ALFRED","VIC","Hume","AU_OTH"
"3691","Australia","OSBORNES FLAT","VIC","Hume","AU_OTH"
"3691","Australia","RUNNING CREEK","VIC","Hume","AU_OTH"
"3691","Australia","STAGHORN FLAT","VIC","Hume","AU_OTH"
"3691","Australia","TALGARNO","VIC","Hume","AU_OTH"
"3691","Australia","TANGAMBALANGA","VIC","Hume","AU_OTH"
"3691","Australia","THOLOGOLONG","VIC","Hume","AU_OTH"
"3691","Australia","UPPER GUNDOWRING","VIC","Hume","AU_OTH"
"3691","Australia","WODONGA FORWARD","VIC","Hume","AU_OTH"
"3694","Australia","BANDIANA","VIC","Hume","AU_OTH"
"3694","Australia","BANDIANA MILPO","VIC","Hume","AU_OTH"
"3695","Australia","CHARLEROI","VIC","Hume","AU_OTH"
"3695","Australia","HUON","VIC","Hume","AU_OTH"
"3695","Australia","RED BLUFF","VIC","Hume","AU_OTH"
"3695","Australia","SANDY CREEK","VIC","Hume","AU_OTH"
"3697","Australia","TAWONGA","VIC","Hume","AU_OTH"
"3698","Australia","TAWONGA SOUTH","VIC","Hume","AU_OTH"
"3699","Australia","BOGONG","VIC","Latrobe - Gippsland","AU_OTH"
"3699","Australia","FALLS CREEK","VIC","Latrobe - Gippsland","AU_OTH"
"3699","Australia","MOUNT BEAUTY","VIC","Latrobe - Gippsland","AU_OTH"
"3699","Australia","NELSE","VIC","Latrobe - Gippsland","AU_OTH"
"3700","Australia","BULLIOH","VIC","Hume","AU_OTH"
"3700","Australia","GEORGES CREEK","VIC","Hume","AU_OTH"
"3700","Australia","JARVIS CREEK","VIC","Hume","AU_OTH"
"3700","Australia","TALLANGATTA","VIC","Hume","AU_OTH"
"3700","Australia","TALLANGATTA EAST","VIC","Hume","AU_OTH"
"3701","Australia","DARTMOUTH","VIC","Latrobe - Gippsland","AU_OTH"
"3701","Australia","ESKDALE","VIC","Latrobe - Gippsland","AU_OTH"
"3701","Australia","FERNVALE","VIC","Latrobe - Gippsland","AU_OTH"
"3701","Australia","GRANITE FLAT","VIC","Latrobe - Gippsland","AU_OTH"
"3701","Australia","GRANYA","VIC","Latrobe - Gippsland","AU_OTH"
"3701","Australia","MITTA MITTA","VIC","Latrobe - Gippsland","AU_OTH"
"3701","Australia","OLD TALLANGATTA","VIC","Latrobe - Gippsland","AU_OTH"
"3701","Australia","SHELLEY","VIC","Latrobe - Gippsland","AU_OTH"
"3701","Australia","TALLANDOON","VIC","Latrobe - Gippsland","AU_OTH"
"3701","Australia","TALLANGATTA SOUTH","VIC","Latrobe - Gippsland","AU_OTH"
"3701","Australia","TALLANGATTA VALLEY","VIC","Latrobe - Gippsland","AU_OTH"
"3704","Australia","KOETONG","VIC","Hume","AU_OTH"
"3705","Australia","CUDGEWA","VIC","Hume","AU_OTH"
"3705","Australia","NARIEL VALLEY","VIC","Hume","AU_OTH"
"3707","Australia","BIGGARA","VIC","Latrobe - Gippsland","AU_OTH"
"3707","Australia","BRINGENBRONG","NSW","Latrobe - Gippsland","AU_OTH"
"3707","Australia","COLAC COLAC","VIC","Latrobe - Gippsland","AU_OTH"
"3707","Australia","CORRYONG","VIC","Latrobe - Gippsland","AU_OTH"
"3707","Australia","NARIEL VALLEY","VIC","Latrobe - Gippsland","AU_OTH"
"3707","Australia","THOWGLA VALLEY","VIC","Latrobe - Gippsland","AU_OTH"
"3707","Australia","TOM GROGGIN","VIC","Latrobe - Gippsland","AU_OTH"
"3707","Australia","TOWONG","VIC","Latrobe - Gippsland","AU_OTH"
"3707","Australia","TOWONG UPPER","VIC","Latrobe - Gippsland","AU_OTH"
"3708","Australia","TINTALDRA","VIC","Hume","AU_OTH"
"3709","Australia","BURROWYE","VIC","Hume","AU_OTH"
"3709","Australia","GUYS FOREST","VIC","Hume","AU_OTH"
"3709","Australia","MOUNT ALFRED","VIC","Hume","AU_OTH"
"3709","Australia","PINE MOUNTAIN","VIC","Hume","AU_OTH"
"3709","Australia","WALWA","VIC","Hume","AU_OTH"
"3711","Australia","BUXTON","VIC","Hume","AU_OTH"
"3712","Australia","RUBICON","VIC","Hume","AU_OTH"
"3712","Australia","THORNTON","VIC","Hume","AU_OTH"
"3713","Australia","EILDON","VIC","Hume","AU_OTH"
"3713","Australia","LAKE EILDON","VIC","Hume","AU_OTH"
"3713","Australia","TAYLOR BAY","VIC","Hume","AU_OTH"
"3714","Australia","ACHERON","VIC","Hume","AU_OTH"
"3714","Australia","ALEXANDRA","VIC","Hume","AU_OTH"
"3714","Australia","CATHKIN","VIC","Hume","AU_OTH"
"3714","Australia","CRYSTAL CREEK","VIC","Hume","AU_OTH"
"3714","Australia","DEVILS RIVER","VIC","Hume","AU_OTH"
"3714","Australia","FAWCETT","VIC","Hume","AU_OTH"
"3714","Australia","KORIELLA","VIC","Hume","AU_OTH"
"3714","Australia","MAINTONGOON","VIC","Hume","AU_OTH"
"3714","Australia","TAGGERTY","VIC","Hume","AU_OTH"
"3714","Australia","WHANREGARWEN","VIC","Hume","AU_OTH"
"3715","Australia","ANCONA","VIC","Hume","AU_OTH"
"3715","Australia","MERTON","VIC","Hume","AU_OTH"
"3715","Australia","WOODFIELD","VIC","Hume","AU_OTH"
"3717","Australia","FLOWERDALE","VIC","Hume","AU_OTH"
"3717","Australia","GHIN GHIN","VIC","Hume","AU_OTH"
"3717","Australia","GLENBURN","VIC","Hume","AU_OTH"
"3717","Australia","HOMEWOOD","VIC","Hume","AU_OTH"
"3717","Australia","KILLINGWORTH","VIC","Hume","AU_OTH"
"3717","Australia","LIMESTONE","VIC","Hume","AU_OTH"
"3717","Australia","MURRINDINDI","VIC","Hume","AU_OTH"
"3717","Australia","YEA","VIC","Hume","AU_OTH"
"3718","Australia","MOLESWORTH","VIC","Hume","AU_OTH"
"3719","Australia","GOBUR","VIC","Hume","AU_OTH"
"3719","Australia","KANUMBRA","VIC","Hume","AU_OTH"
"3719","Australia","TERIP TERIP","VIC","Hume","AU_OTH"
"3719","Australia","YARCK","VIC","Hume","AU_OTH"
"3720","Australia","BONNIE DOON","VIC","Hume","AU_OTH"
"3722","Australia","BARWITE","VIC","Hume","AU_OTH"
"3722","Australia","MANSFIELD","VIC","Hume","AU_OTH"
"3722","Australia","MIRIMBAH","VIC","Hume","AU_OTH"
"3723","Australia","ARCHERTON","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","BARJARG","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","BOOROLITE","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","BRIDGE CREEK","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","DELATITE","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","ENOCHS POINT","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","GAFFNEYS CREEK","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","GOUGHS BAY","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","HOWES CREEK","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","HOWQUA","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","HOWQUA HILLS","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","HOWQUA INLET","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","JAMIESON","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","KEVINGTON","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","KNOCKWOOD","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","MACS COVE","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","MAINDAMPLE","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","MATLOCK","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","MERRIJIG","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","MOUNT BULLER","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","MOUNTAIN BAY","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","NILLAHCOOTIE","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","PIRIES","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","SAWMILL SETTLEMENT","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","TOLMIE","VIC","Latrobe - Gippsland","AU_OTH"
"3723","Australia","WOODS POINT","VIC","Latrobe - Gippsland","AU_OTH"
"3724","Australia","MANSFIELD","VIC","Hume","AU_OTH"
"3725","Australia","BOXWOOD","VIC","Hume","AU_OTH"
"3725","Australia","CHESNEY VALE","VIC","Hume","AU_OTH"
"3725","Australia","GOORAMBAT","VIC","Hume","AU_OTH"
"3725","Australia","MAJOR PLAINS","VIC","Hume","AU_OTH"
"3725","Australia","STEWARTON","VIC","Hume","AU_OTH"
"3726","Australia","BUNGEET","VIC","Hume","AU_OTH"
"3726","Australia","BUNGEET WEST","VIC","Hume","AU_OTH"
"3726","Australia","DEVENISH","VIC","Hume","AU_OTH"
"3726","Australia","THOONA","VIC","Hume","AU_OTH"
"3727","Australia","ALMONDS","VIC","Shepparton","AU_OTH"
"3727","Australia","LAKE ROWAN","VIC","Shepparton","AU_OTH"
"3727","Australia","PELLUEBLA","VIC","Shepparton","AU_OTH"
"3727","Australia","ST JAMES","VIC","Shepparton","AU_OTH"
"3727","Australia","WAGGARANDALL","VIC","Shepparton","AU_OTH"
"3727","Australia","YUNDOOL","VIC","Shepparton","AU_OTH"
"3728","Australia","BOOMAHNOOMOONAH","VIC","Shepparton","AU_OTH"
"3728","Australia","TUNGAMAH","VIC","Shepparton","AU_OTH"
"3728","Australia","WILBY","VIC","Shepparton","AU_OTH"
"3728","Australia","YOUARANG","VIC","Shepparton","AU_OTH"
"3730","Australia","BATHUMI","VIC","Shepparton","AU_OTH"
"3730","Australia","BOOSEY","VIC","Shepparton","AU_OTH"
"3730","Australia","BUNDALONG","VIC","Shepparton","AU_OTH"
"3730","Australia","BUNDALONG SOUTH","VIC","Shepparton","AU_OTH"
"3730","Australia","BURRAMINE","VIC","Shepparton","AU_OTH"
"3730","Australia","BURRAMINE SOUTH","VIC","Shepparton","AU_OTH"
"3730","Australia","ESMOND","VIC","Shepparton","AU_OTH"
"3730","Australia","TELFORD","VIC","Shepparton","AU_OTH"
"3730","Australia","YARRAWONGA","VIC","Shepparton","AU_OTH"
"3730","Australia","YARRAWONGA SOUTH","VIC","Shepparton","AU_OTH"
"3732","Australia","MOYHU","VIC","Hume","AU_OTH"
"3732","Australia","MYRRHEE","VIC","Hume","AU_OTH"
"3733","Australia","WHITFIELD","VIC","Hume","AU_OTH"
"3735","Australia","BOWMANS FOREST","VIC","Hume","AU_OTH"
"3735","Australia","WHOROULY","VIC","Hume","AU_OTH"
"3735","Australia","WHOROULY EAST","VIC","Hume","AU_OTH"
"3735","Australia","WHOROULY SOUTH","VIC","Hume","AU_OTH"
"3736","Australia","MYRTLEFORD","VIC","Hume","AU_OTH"
"3737","Australia","ABBEYARD","VIC","Hume","AU_OTH"
"3737","Australia","BARWIDGEE","VIC","Hume","AU_OTH"
"3737","Australia","BUFFALO RIVER","VIC","Hume","AU_OTH"
"3737","Australia","DANDONGADALE","VIC","Hume","AU_OTH"
"3737","Australia","GAPSTED","VIC","Hume","AU_OTH"
"3737","Australia","HAVILAH","VIC","Hume","AU_OTH"
"3737","Australia","HAVILLAH","VIC","Hume","AU_OTH"
"3737","Australia","MERRIANG","VIC","Hume","AU_OTH"
"3737","Australia","MERRIANG SOUTH","VIC","Hume","AU_OTH"
"3737","Australia","MUDGEGONGA","VIC","Hume","AU_OTH"
"3737","Australia","MYRTLEFORD","VIC","Hume","AU_OTH"
"3737","Australia","NUG NUG","VIC","Hume","AU_OTH"
"3737","Australia","ROSEWHITE","VIC","Hume","AU_OTH"
"3737","Australia","SELWYN","VIC","Hume","AU_OTH"
"3737","Australia","WONNANGATTA","VIC","Hume","AU_OTH"
"3738","Australia","OVENS","VIC","Hume","AU_OTH"
"3739","Australia","EUROBIN","VIC","Hume","AU_OTH"
"3740","Australia","BUCKLAND","VIC","Hume","AU_OTH"
"3740","Australia","MOUNT BUFFALO","VIC","Hume","AU_OTH"
"3740","Australia","POREPUNKAH","VIC","Hume","AU_OTH"
"3741","Australia","BRIGHT","VIC","Hume","AU_OTH"
"3741","Australia","FREEBURGH","VIC","Hume","AU_OTH"
"3741","Australia","GERMANTOWN","VIC","Hume","AU_OTH"
"3741","Australia","HARRIETVILLE","VIC","Hume","AU_OTH"
"3741","Australia","HOTHAM HEIGHTS","VIC","Hume","AU_OTH"
"3741","Australia","MOUNT HOTHAM","VIC","Hume","AU_OTH"
"3741","Australia","SMOKO","VIC","Hume","AU_OTH"
"3744","Australia","WANDILIGONG","VIC","Hume","AU_OTH"
"3746","Australia","ELDORADO","VIC","Hume","AU_OTH"
"3747","Australia","BAARMUTHA","VIC","Hume","AU_OTH"
"3747","Australia","BEECHWORTH","VIC","Hume","AU_OTH"
"3747","Australia","HURDLE FLAT","VIC","Hume","AU_OTH"
"3747","Australia","MURMUNGEE","VIC","Hume","AU_OTH"
"3747","Australia","SILVER CREEK","VIC","Hume","AU_OTH"
"3747","Australia","STANLEY","VIC","Hume","AU_OTH"
"3747","Australia","WOOLSHED","VIC","Hume","AU_OTH"
"3747","Australia","WOORAGEE","VIC","Hume","AU_OTH"
"3749","Australia","BRUARONG","VIC","Hume","AU_OTH"
"3749","Australia","YACKANDANDAH","VIC","Hume","AU_OTH"
"3750","Australia","WOLLERT","VIC","Melbourne - North East","AU_MEL"
"3751","Australia","WOODSTOCK","VIC","Melbourne - North East","AU_MEL"
"3752","Australia","MORANG SOUTH","VIC","Melbourne - North East","AU_MEL"
"3752","Australia","SOUTH MORANG","VIC","Melbourne - North East","AU_MEL"
"3753","Australia","BEVERIDGE","VIC","Melbourne - North East","AU_MEL"
"3754","Australia","DOREEN","VIC","Melbourne - North East","AU_MEL"
"3754","Australia","MERNDA","VIC","Melbourne - North East","AU_MEL"
"3755","Australia","YAN YEAN","VIC","Melbourne - North East","AU_MEL"
"3756","Australia","CHINTIN","VIC","Melbourne - North West","AU_MEL"
"3756","Australia","DARRAWEIT GUIM","VIC","Melbourne - North West","AU_MEL"
"3756","Australia","HIDDEN VALLEY","VIC","Melbourne - North West","AU_MEL"
"3756","Australia","UPPER PLENTY","VIC","Melbourne - North West","AU_MEL"
"3756","Australia","WALLAN","VIC","Melbourne - North West","AU_MEL"
"3756","Australia","WALLAN EAST","VIC","Melbourne - North West","AU_MEL"
"3757","Australia","BRUCES CREEK","VIC","Melbourne - North East","AU_MEL"
"3757","Australia","EDEN PARK","VIC","Melbourne - North East","AU_MEL"
"3757","Australia","HUMEVALE","VIC","Melbourne - North East","AU_MEL"
"3757","Australia","KINGLAKE CENTRAL","VIC","Melbourne - North East","AU_MEL"
"3757","Australia","KINGLAKE WEST","VIC","Melbourne - North East","AU_MEL"
"3757","Australia","PHEASANT CREEK","VIC","Melbourne - North East","AU_MEL"
"3757","Australia","WHITTLESEA","VIC","Melbourne - North East","AU_MEL"
"3758","Australia","HEATHCOTE JUNCTION","VIC","Melbourne - North East","AU_MEL"
"3758","Australia","WANDONG","VIC","Melbourne - North East","AU_MEL"
"3759","Australia","PANTON HILL","VIC","Melbourne - North East","AU_MEL"
"3760","Australia","SMITHS GULLY","VIC","Melbourne - North East","AU_MEL"
"3761","Australia","ST ANDREWS","VIC","Melbourne - North East","AU_MEL"
"3762","Australia","BYLANDS","VIC","Melbourne - North West","AU_MEL"
"3763","Australia","KINGLAKE","VIC","Melbourne - North East","AU_MEL"
"3763","Australia","MOUNT SLIDE","VIC","Melbourne - North East","AU_MEL"
"3764","Australia","FORBES","VIC","Melbourne - North West","AU_MEL"
"3764","Australia","GLENAROUA","VIC","Melbourne - North West","AU_MEL"
"3764","Australia","HIGH CAMP","VIC","Melbourne - North West","AU_MEL"
"3764","Australia","KILMORE","VIC","Melbourne - North West","AU_MEL"
"3764","Australia","KILMORE EAST","VIC","Melbourne - North West","AU_MEL"
"3764","Australia","MORANDING","VIC","Melbourne - North West","AU_MEL"
"3764","Australia","TANTARABOO","VIC","Melbourne - North West","AU_MEL"
"3764","Australia","WILLOWMAVIN","VIC","Melbourne - North West","AU_MEL"
"3765","Australia","MONTROSE","VIC","Melbourne - Outer East","AU_MEL"
"3766","Australia","KALORAMA","VIC","Melbourne - Outer East","AU_MEL"
"3767","Australia","MOUNT DANDENONG","VIC","Melbourne - Outer East","AU_MEL"
"3770","Australia","COLDSTREAM","VIC","Melbourne - Outer East","AU_MEL"
"3770","Australia","GRUYERE","VIC","Melbourne - Outer East","AU_MEL"
"3770","Australia","YERING","VIC","Melbourne - Outer East","AU_MEL"
"3775","Australia","CHRISTMAS HILLS","VIC","Melbourne - Outer East","AU_MEL"
"3775","Australia","DIXONS CREEK","VIC","Melbourne - Outer East","AU_MEL"
"3775","Australia","STEELS CREEK","VIC","Melbourne - Outer East","AU_MEL"
"3775","Australia","TARRAWARRA","VIC","Melbourne - Outer East","AU_MEL"
"3775","Australia","YARRA GLEN","VIC","Melbourne - Outer East","AU_MEL"
"3777","Australia","BADGER CREEK","VIC","Melbourne - Outer East","AU_MEL"
"3777","Australia","CASTELLA","VIC","Melbourne - Outer East","AU_MEL"
"3777","Australia","CHUM CREEK","VIC","Melbourne - Outer East","AU_MEL"
"3777","Australia","HEALESVILLE","VIC","Melbourne - Outer East","AU_MEL"
"3777","Australia","HEALESVILLE MAIN STREET","VIC","Melbourne - Outer East","AU_MEL"
"3777","Australia","HEALESVILLE POST SHOP","VIC","Melbourne - Outer East","AU_MEL"
"3777","Australia","MOUNT TOOLEBEWONG","VIC","Melbourne - Outer East","AU_MEL"
"3777","Australia","TOOLANGI","VIC","Melbourne - Outer East","AU_MEL"
"3778","Australia","FERNSHAW","VIC","Melbourne - Outer East","AU_MEL"
"3778","Australia","NARBETHONG","VIC","Melbourne - Outer East","AU_MEL"
"3779","Australia","CAMBARVILLE","VIC","Hume","AU_OTH"
"3779","Australia","MARYSVILLE","VIC","Hume","AU_OTH"
"3781","Australia","COCKATOO","VIC","Melbourne - South East","AU_MEL"
"3781","Australia","MOUNT BURNETT","VIC","Melbourne - South East","AU_MEL"
"3781","Australia","NANGANA","VIC","Melbourne - South East","AU_MEL"
"3782","Australia","AVONSLEIGH","VIC","Melbourne - South East","AU_MEL"
"3782","Australia","CLEMATIS","VIC","Melbourne - South East","AU_MEL"
"3782","Australia","EMERALD","VIC","Melbourne - South East","AU_MEL"
"3782","Australia","MACCLESFIELD","VIC","Melbourne - South East","AU_MEL"
"3783","Australia","GEMBROOK","VIC","Melbourne - South East","AU_MEL"
"3785","Australia","TREMONT","VIC","Melbourne - Outer East","AU_MEL"
"3786","Australia","FERNY CREEK","VIC","Melbourne - Outer East","AU_MEL"
"3787","Australia","SASSAFRAS","VIC","Melbourne - Outer East","AU_MEL"
"3787","Australia","SASSAFRAS GULLY","VIC","Melbourne - Outer East","AU_MEL"
"3788","Australia","OLINDA","VIC","Melbourne - Outer East","AU_MEL"
"3789","Australia","SHERBROOKE","VIC","Melbourne - Outer East","AU_MEL"
"3791","Australia","KALLISTA","VIC","Melbourne - Outer East","AU_MEL"
"3792","Australia","THE PATCH","VIC","Melbourne - Outer East","AU_MEL"
"3793","Australia","MONBULK","VIC","Melbourne - Outer East","AU_MEL"
"3795","Australia","SILVAN","VIC","Melbourne - Outer East","AU_MEL"
"3796","Australia","MOUNT EVELYN","VIC","Melbourne - Outer East","AU_MEL"
"3797","Australia","GILDEROY","VIC","Melbourne - Outer East","AU_MEL"
"3797","Australia","GLADYSDALE","VIC","Melbourne - Outer East","AU_MEL"
"3797","Australia","POWELLTOWN","VIC","Melbourne - Outer East","AU_MEL"
"3797","Australia","THREE BRIDGES","VIC","Melbourne - Outer East","AU_MEL"
"3797","Australia","YARRA JUNCTION","VIC","Melbourne - Outer East","AU_MEL"
"3799","Australia","BIG PATS CREEK","VIC","Melbourne - Outer East","AU_MEL"
"3799","Australia","EAST WARBURTON","VIC","Melbourne - Outer East","AU_MEL"
"3799","Australia","MCMAHONS CREEK","VIC","Melbourne - Outer East","AU_MEL"
"3799","Australia","MILLGROVE","VIC","Melbourne - Outer East","AU_MEL"
"3799","Australia","REEFTON","VIC","Melbourne - Outer East","AU_MEL"
"3799","Australia","WARBURTON","VIC","Melbourne - Outer East","AU_MEL"
"3799","Australia","WESBURN","VIC","Melbourne - Outer East","AU_MEL"
"3800","Australia","MONASH UNIVERSITY","VIC","Melbourne - South East","AU_MEL"
"3802","Australia","ENDEAVOUR HILLS","VIC","Melbourne - South East","AU_MEL"
"3803","Australia","HALLAM","VIC","Melbourne - South East","AU_MEL"
"3804","Australia","NARRE WARREN EAST","VIC","Melbourne - South East","AU_MEL"
"3804","Australia","NARRE WARREN NORTH","VIC","Melbourne - South East","AU_MEL"
"3805","Australia","FOUNTAIN GATE","VIC","Melbourne - South East","AU_MEL"
